"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2014","2014",1.62,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2015","2015",1.52,"D","Difference in methodology"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2000","2000",0.05,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2001","2001",0.05,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2002","2002",0.05,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2003","2003",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2004","2004",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2005","2005",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2006","2006",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2007","2007",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2008","2008",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2009","2009",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2010","2010",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2011","2011",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2012","2012",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2013","2013",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2014","2014",0.04,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2015","2015",0.03,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2000","2000",1.36,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2001","2001",1.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2002","2002",1.34,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2003","2003",1.31,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2004","2004",1.33,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2005","2005",1.3,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2006","2006",1.24,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2007","2007",1.26,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2008","2008",1.24,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2009","2009",1.21,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2010","2010",1.21,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2011","2011",1.21,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2012","2012",1.2,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2013","2013",1.24,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2014","2014",1.25,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2015","2015",1.16,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2000","2000",0.41,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2001","2001",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2002","2002",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2003","2003",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2004","2004",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2005","2005",0.39,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2006","2006",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2007","2007",0.39,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2008","2008",0.39,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2009","2009",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2010","2010",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2011","2011",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2012","2012",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2013","2013",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2014","2014",0.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","MEX","Mexico","2015","2015",0.36,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",4.83,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",4.65,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",4.57,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",4.5,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",4.47,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",4.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",4.78,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",4.74,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",4.7,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",4.66,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",4.25,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",4.18,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",3.05,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",2.91,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",2.97,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",2.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",2.91,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",2.86,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",3.18,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",3.17,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",3.1,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",3.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2010","2010",2.85,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2011","2011",2.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",3.65,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",3.61,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",1.56,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",1.54,"B","Break"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",1.4,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",1.39,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",1.36,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",1.41,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",1.37,"B","Break"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",1.35,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",1.37,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",1.39,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",1.26,"B","Break"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",1.27,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2010","2010",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2011","2011",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",0.47,"B","Break"
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",0.45,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",1.77,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",1.74,"B","Break"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",1.6,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",1.58,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",1.56,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",1.59,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",1.6,"B","Break"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",1.57,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",1.6,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",1.59,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",0,"B","Break"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2010","2010",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2011","2011",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",4.83,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",4.65,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",4.57,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",4.5,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",4.47,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",4.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",4.78,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",4.74,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",4.7,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",4.66,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",4.25,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",4.18,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2009","2009",2.41,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2010","2010",2.75,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2011","2011",2.82,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2012","2012",2.83,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2013","2013",2.78,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2014","2014",2.75,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2015","2015",2.71,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2016","2016",2.73,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2009","2009",2.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2010","2010",2.75,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2011","2011",2.82,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2012","2012",2.83,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2013","2013",2.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2014","2014",2.72,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2015","2015",2.69,,
